,DBA Name,Street Address,Yelp_Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp_Address
8391,Joe & The Juice,301 Howard St,JOE & THE JUICE,RTBuM9xkfrJCsRXb-my7FQ,$$,3,210,Coffee & Tea,FALSE,301 Howard St
8393,Opa Cafe,2401 Post St,opa cafe,OVLexCW4wdYDUc_Oc4NfVw,$,4.5,270,Mediterranean,FALSE,2401 Post St
8395,Nara Sushi,1515 Polk St,Nara,YZrl7W2dewBb-T7e-BxAkQ,$$,4.5,221,Japanese,FALSE,1515 Polk St
8400,Donuts & Things,1549 Polk St,Donuts & Things,v75Dk_WdkgA5VoBbFRcqPA,$,4.5,100,Donuts,FALSE,1549 Polk St
8401,Mission Boricua,2948 Folsom St,Mission Boricua,t89AwpenhtiGah_EOyHN0w,No record in Yelp,4.5,3,Puerto Rican,FALSE,2948 Folsom St
8407,Gourmand,4605 Geary Blvd,Gourmand European Deli,2T2gSyBnGqurepwaWKlVUA,$,3.5,3,Grocery,FALSE,4605 Geary Blvd
8410,Pho Huynh Sang,239 Clement St,Pho Huynh Sang,C7Lvs_x475WpqXVt0feEBQ,$$,3.5,75,Vietnamese,FALSE,239 Clement St
8415,The New Spot On Polk,2401 Polk St,The New Spot On Polk,7bO6OHn52SJP4Mi3U-XflQ,$$,4.5,626,Breakfast & Brunch,FALSE,2401 Polk St
8427,Enter The Cafe,1401 Powell St,Enter The Cafe,6JAJar5YFil0gXnU-lHDHA,$,4.5,114,Ice Cream & Frozen Yogurt,TRUE,1401 Powell St
8429,Hello Sandwich & Noodle,426 Larkin St,Hello Sandwich & Noodle,bOs2rsfd1O-F5AYxZCo6Ew,$,4,47,Vietnamese,FALSE,426 Larkin St
8431,The Sandwich Spot,3213 Pierce St,The Sandwich Spot,Uq0qPR7dxtTYcpqR8G-nog,$$,4,649,Sandwiches,FALSE,3213 Pierce St
8441,Trademark & Copyright,1123 Folsom St,Trademark,VZEifnBCTnFXCXWlIJxFvA,$$,4,242,Gastropubs,FALSE,1123 Folsom St
8442,Copyright,1123 Folsom St,Trademark,VZEifnBCTnFXCXWlIJxFvA,$$,4,242,Gastropubs,FALSE,1123 Folsom St
8447,Cease & Desist,2331 Mission St,Barrel Proof,B-yUH6Bc1hxy8teT4wa73A,$$,4,76,Pizza,FALSE,2331 Mission St
8449,Iku,120 Montgomery St,iKU Sushi,kBEo83SItZwTVZFYBUnJbA,$,4,89,Sushi Bars,FALSE,120 Montgomery St
8450,Iku Sushi,120 Montgomery St,iKU Sushi,kBEo83SItZwTVZFYBUnJbA,$,4,89,Sushi Bars,FALSE,120 Montgomery St
8459,Emporium San Francisco,616 Divisadero St,Emporium SF,ExzkQanqj1ATIGkdqgp8Ew,$$,4,457,Bars,FALSE,616 Divisadero St
8460,Raw Sugar Factory,525 Valencia St,RAW Sugar Factory,jLjbntnlmxsX8gsOxZVUcQ,$$,4,509,Breakfast & Brunch,FALSE,525 Valencia St
8463,Cafe Roza,4023 18th St,Café Roza,B0m5yDPrbezlpZhuNDgbQQ,$$,5,2,Coffee & Tea,TRUE,4023 18th St
8468,Bussaba,534 Irving St,Bussaba,QDb7LJMMJ9J4zwRC1LFRdg,$$,4,76,Thai,FALSE,534 Irving St
8471,Irving Subs,1298 12th Ave,Irving Subs,t59A7qRhxh8nifGAqc9zlg,$,4.5,289,Sandwiches,FALSE,1298 12th Ave
8472,Little Swan Bakery,1249 Stockton St,Little Swan Bakery Cafe,ABlyBY_rw6X6rqMIKaXBHA,$,4,173,Cafes,FALSE,1249 Stockton St
8489,Simmer Hot Pot,1055 Taraval St,Simmer,j6ai1xeJfMjbB3MWVfYWBA,$$,4,225,Hot Pot,FALSE,1055 Taraval St
8490,Poke Origin,716 Irving St,Poke Origin,Jb7ryDNlHca536vKXRtC6g,$$,3.5,187,Poke,FALSE,716 Irving St
8492,Nobuyuki,2221 Clement St,Nobuyuki,tEB_Tpzdmw0jbkztTYKT3A,$$$$,4.5,27,Sushi Bars,TRUE,2221 Clement St
8504,Cha Cha Cha,1801 Haight St,Cha Cha Cha,kOYj2sGMZnyC1lU-_Uw5fA,$$,4,3212,Caribbean,FALSE,1801 Haight St
8505,Max's Opera Cafe,601 Van Ness Ave,Max's Opera Cafe,Weho8zwF8FjO42RJ7jX8kw,$$,3,813,American (New),FALSE,601 Van Ness Ave
8512,Wok This Way,560 Balboa St,Wok This Way,sbm8eQoPxLfYz6tjw7BnNQ,$$,4,125,Chinese,FALSE,560 Balboa St
8516,Native Co.,168 Sutter St,Native Co.,xYOQooF6V-6ccLfrbNDiYA,$$,4,227,Juice Bars & Smoothies,FALSE,168 Sutter St
8518,Newkirk's,1002 Potrero Ave,Newkirk's,En8_SNPbvcEsjAmA_1AgYQ,$$,4.5,63,Sandwiches,FALSE,1002 Potrero Ave
8519,Tea Hut,2815 California St,Tea Hut,AdABvu7gwwRjZKzVLQeDOQ,$,4,279,Bubble Tea,FALSE,2815 California St
8524,Mac'd,3347 Fillmore St,MAC'D,jvYlBwqNkkD32Q-4VPLK9Q,$$,4,614,Comfort Food,TRUE,3347 Fillmore St
8527,Little Nepal,925 Cortland Ave,Little Nepal,Kx1WExNj5ogaFe0cyg9L6A,$$,4,445,Himalayan/Nepalese,FALSE,925 Cortland Ave
8529,Woodbury,685 3rd St,Woodbury,sobu-HK7Pz6hQiZXJ847TQ,$$,4,210,Gastropubs,FALSE,685 3rd St
8530,Craftsman And Wolves Ferry Plaza,1 Ferry Bldg,Ferry Building Marketplace,U5nwKYa-69PZEnXmUbNbNQ,$$,4.5,1779,Public Markets,FALSE,1 Ferry Bldg
8531,Craftsman And Wolves Valencia,746 Valencia St,Craftsman and Wolves,AfqpSxetSUMc63ZPCfbneg,$$,4,1512,Bakeries,FALSE,746 Valencia St
8532,Barnzu,711 Geary St,Barnzu,8rc-DM2AqXx46X2hZq7W1A,$$,4.5,216,Korean,FALSE,711 Geary St
8533,Jin Pot,5158 Geary Blvd,Jin Pot Shabu House,5ugE5Qh_N90PfTzmU_msag,$$,4,136,Japanese,FALSE,5158 Geary Blvd
8539,Parigo,3232 Scott St,Parigo,VBWSJA_ljUoqB0voZFbJFQ,No record in Yelp,4.5,58,Wine Bars,FALSE,3232 Scott St
8549,Mixt Greens/mixt,3130 Fillmore St,MIXT,Gyerrmz-lccFaG9E8XatoQ,$$,3.5,99,Vegetarian,FALSE,3130 Fillmore St
8553,Excelsior Coffee,4495 Mission St,Excelsior Coffee,p1M3cWHB3ASp9KlzKovMrQ,$,5,42,Coffee & Tea,FALSE,4495 Mission St
8555,Maxfield's House Of Caffeine,398 Dolores St,Maxfield's House of Caffeine,pq3l9iZBT1P_fv4H4S01wg,$,3,275,Coffee & Tea,FALSE,398 Dolores St
8558,Zaytoon,607 Divisadero St,Zaytoon Mediterranean,8PsC9LH8RXX3tsoybvUZiQ,$$,4,89,Mediterranean,FALSE,607 Divisadero St
8559,Emmys Spaghetti Shack,3230 Mission St,Emmy's Spaghetti Shack,wgxOKHZPprR9Ihgr2y-OQQ,$$,4,534,Italian,FALSE,3230 Mission St
8561,Mi-Tea,645 Irving St,Mi-Tea,8XmKxo4MmowayIEwHWrdnw,$,3,107,Bubble Tea,TRUE,645 Irving St
8564,Ristorante Franchino,347 Columbus Ave,Franchino,kgKMZc97EdDaq77dtTqqNQ,$$,4,1110,Italian,FALSE,347 Columbus Ave
8568,Thai Cafe,3407 Geary Blvd,Thai Cafe,FgW-khP50md23vH37MUiwQ,$$,4,232,Thai,FALSE,3407 Geary Blvd
8573,White Cap,3608 Taraval St,White Cap,#NAME?,$$,4,77,Cocktail Bars,FALSE,3608 Taraval St
8574,Cup Cafe,6 Monterey Blvd,Cup Cafe,hw5CNSJl90wD9Z8KYGNeEA,$,5,230,Coffee & Tea,FALSE,6 Monterey Blvd
8575,Bandit,683 Geary St,Bandit,cwLN5xjMi6UJ14QmEtEs4A,$$,4.5,375,Burgers,FALSE,683 Geary St
8576,Poets Cafe,100 Larkin St,Poet's Cafe - San Francisco Main Library Cafe,EPX_VLWZEQow3tdw_WacYA,$$,3,8,Cafes,FALSE,100 Larkin St
8584,El Picacho,1601 Mission St,El Picacho,PD6UXfEjxZC_jaAS15vMFA,$,4.5,20,Mexican,FALSE,1601 Mission St
8585,True Laurel,753 Alabama St,True Laurel,FWnV4Xuv1UP5-FGrr7aW4Q,$$,4,184,Cocktail Bars,FALSE,753 Alabama St
8588,Jin Mi Korean Cuisine,366 Golden Gate Ave,Jin Mi Korean Cuisine,nJziHiIt86OGqKQQFHd9jg,$$,4,454,Korean,FALSE,366 Golden Gate Ave
8596,Earth's Coffee,3400 Geary Blvd,Earth's Coffee,oCenYSSuCHBZO3VSHq7GSA,$,4,98,Coffee & Tea,FALSE,3400 Geary Blvd
8598,Salt & Straw,586 Hayes St,Salt & Straw,CB5FsH1m4D0R5wZ0JFmKzw,$$,4.5,519,Ice Cream & Frozen Yogurt,FALSE,586 Hayes St
8600,Gibson Restaurant,111 Mason St,Gibson,#NAME?,$$$,4,164,American (New),FALSE,111 Mason St
8608,The Sandwich Spot,3213 Pierce St,The Sandwich Spot,Uq0qPR7dxtTYcpqR8G-nog,$$,4,649,Sandwiches,FALSE,3213 Pierce St
8612,Sini Sf,322 Kearny St,SINI,IFixCW55AIdKNuYI9M78KQ,$$,4,154,Turkish,FALSE,322 Kearny St
8614,Outer Orbit,3215 Mission St,Outer Orbit,HY0nszHyRTgGRLX0FI0AqA,$$,4.5,76,Arcades,FALSE,3215 Mission St
8617,Hamburger Mary's Patio Cafe,531 Castro St,Hamburger Mary's,dTjheAFa7ZkYobT03m9k3A,$$,3,280,Burgers,FALSE,531 Castro St
8618,The Sandwich Spot,3213 Pierce St,The Sandwich Spot,Uq0qPR7dxtTYcpqR8G-nog,$$,4,649,Sandwiches,FALSE,3213 Pierce St
8624,Cafe Josephine,199 Museum Way,Cafe Josephine,uJQxl8-pdjReMf7zd-wr5w,No record in Yelp,5,12,Coffee & Tea,FALSE,199 Museum Way
8632,Wafl,135 4th St,Wafl,K6pidTkDu2wwzIx78HnQGw,$,3.5,73,Desserts,TRUE,135 4th St
8633,Tawara,2193 Mission St,Tawara Sake Dining,n_7a5dGbVPowmUrav9PVUA,$$$,4.5,33,Izakaya,TRUE,2193 Mission St
8636,Fleur De Sel,308 Kearny St,Fleur De Sel,#NAME?,$$,4,272,Delis,FALSE,308 Kearny St
8641,Szechuan Cuisine,1920 Irving St,Szechuan Cuisine,FEYkROTrZpjWo3VmGTC3dQ,$$,4,335,Szechuan,FALSE,1920 Irving St
8643,Poets Cafe,100 Larkin St,Poet's Cafe - San Francisco Main Library Cafe,EPX_VLWZEQow3tdw_WacYA,$$,3,8,Cafes,FALSE,100 Larkin St
8649,Bizza,1463 Haight St,Bizza,#NAME?,$$,4,181,Pizza,FALSE,1463 Haight St
8650,Kaiju Cooks,1650 Balboa St,Kaiju Cooks,cezgelm2Ah0-QZdcJCxfug,$$,4.5,93,Tapas/Small Plates,FALSE,1650 Balboa St
8652,Doma Sushi Bar,433 Precita Ave,Doma,8oVK6iM82dBTFLb10LYkBg,$$$$,4.5,101,Japanese,FALSE,433 Precita Ave
8654,Hai Ky Noodles,707 Ellis St,Hai Ky Noodles,wCf2GGyEOkaSFE0xCYpgOA,$$,4.5,938,Chinese,FALSE,707 Ellis St
8659,Barrel Proof,2331 Mission St,Barrel Proof,B-yUH6Bc1hxy8teT4wa73A,$$,4,76,Pizza,FALSE,2331 Mission St
8667,Wok Shop Cafe,1307 Sutter St,Wok Shop Cafe,KIK0Frk34Bi99FbNxQNMmQ,$,4,594,Chinese,FALSE,1307 Sutter St
8671,Sini,322 Kearny St,SINI,IFixCW55AIdKNuYI9M78KQ,$$,4,154,Turkish,FALSE,322 Kearny St
8682,Ippudo,18 Yerba Buena Ln,Ippudo San Francisco,aP8bXfX6FzBnhZhQMmC08g,$$,3.5,928,Ramen,FALSE,18 Yerba Buena Ln
8686,Dosa Allee,1020 Market St,Dosa Allee,CUZxbgvtjjAueUEklSmzbA,$$,3.5,119,Indian,FALSE,1020 Market St
8688,Toasty,2760 Octavia St,Toasty,cJ1MwwYKBlEWmZIim49r0Q,$$,4,159,Breakfast & Brunch,FALSE,2760 Octavia St
8693,Dispensa,39 Taylor St,Dispensa Italian Charcoal Kitchen,ub6z_k_Z-ix5pDvVRV1yOQ,$$$,4.5,86,Italian,FALSE,39 Taylor St
8694,Frujuice,865 Market St,frujuice,NSK05vyMUZ-RVz5cCCzzqQ,$,3,9,Fruits & Veggies,FALSE,865 Market St
8698,Mission Street Sports Bar,2565 Mission St,Mission Street Sports Bar,sUNE3HRPkTl-GOWEz04N-A,$,3.5,30,Sports Bars,TRUE,2565 Mission St
8700,Mission Sports Bar,2565 Mission St,Mission Street Sports Bar,sUNE3HRPkTl-GOWEz04N-A,$,3.5,30,Sports Bars,TRUE,2565 Mission St
8706,Sakesan,1400 Ocean Ave,Sakesan Sushi & Robata,_GpFQcVns2ro364TBu7-VA,$$,4,285,Japanese,FALSE,1400 Ocean Ave
8708,Che Fico,838 Divisadero St,Che Fico,rbOIWC-Wx5qIHgFebtAQqA,$$$,3.5,472,Italian,FALSE,838 Divisadero St
8709,Tinker Kitchen,3233 22nd St,Tinker Kitchen,9wbeb9qBV_jhBYhHiWfGNw,No record in Yelp,5,16,Cooking Classes,FALSE,3233 22nd St
8710,Theorita,834 Divisadero St,Theorita,jP2c2YV-9fshGmNQlzsbyg,No record in Yelp,4,94,Bakeries,TRUE,834 Divisadero St
8711,Himalayan Pizza & Momo,288 Golden Gate Ave,Himalayan Pizza and Momo,JHw51TRZcp9cnly3imBRDQ,$$,4,138,Pizza,FALSE,288 Golden Gate Ave
8712,Wooden Spoon,2172 Market St,Wooden Spoon,UYNswbdsQ5OvwnyY9esxCw,$$,4.5,339,Breakfast & Brunch,FALSE,2172 Market St
8715,Mi Comedor,2948 Folsom St,Mi Comedor,#NAME?,No record in Yelp,4.5,5,Tacos,FALSE,2948 Folsom St
8717,Navin Thai Restaurant,1059 Powell St,Navin Thai Restaurant,3ZOIUi6zNTMfJlz8Gu3asQ,$,4,187,Thai,FALSE,1059 Powell St
8722,The Place,2547 Noriega St,The Place Hot Pot & Grill,QDA1h02aPxww_17qBeGmJw,$$,4,39,Hot Pot,TRUE,2547 Noriega St
8724,Boug Creole Deli,4100 3rd St,BOUG Creole Deli,L5czP51Psaj_KkTQw1kSjg,No record in Yelp,5,3,Cajun/Creole,FALSE,4100 3rd St
8726,Stonemill Matcha,561 Valencia St,Stonemill Matcha,LV9GJW3NCHgMRbnWo_5xgw,$$,4,794,Cafes,FALSE,561 Valencia St
8727,Foxsister,3161 24th St,Foxsister,CBSebS5EkPROebb3jG1gFw,$$,3.5,236,Asian Fusion,TRUE,3161 24th St
8729,The Melt,925 Market St,The Melt,PaDFuHlHrFRd0g2ki2DevA,$$,3.5,206,Burgers,FALSE,925 Market St
8731,Howells,2373 Chestnut St,Howells,td3XasuRvxiID23KyFzkWA,No record in Yelp,4.5,40,Wine Bars,FALSE,2373 Chestnut St
8734,Brickhouse,426 Brannan St,Brickhouse Cafe,HCTOtXfbGDTcYsnE_gl35Q,$$,3.5,1162,American (Traditional),FALSE,426 Brannan St
8736,Anh Hong Express,808 Geary St,Anh Hong Bo 7 Mon,eqEtIMxDWZRz7fZl2VwdDQ,$$,4,564,Vietnamese,FALSE,808 Geary St
8741,Palio Cafe,500 Parnassus Ave,Palio Caffe - UCSF,CFzCcOdtg7KNAHfp1DRe7Q,$,3,60,Delis,FALSE,500 Parnassus Ave
8747,Icicles,829 Mission St,ICICLES,4343kWyTtxuPkreJ7v2ERw,$$,4.5,222,Desserts,FALSE,829 Mission St
8748,Cafe Reveille,201 Steiner St,Cafe Réveille,l7x9dM4TVVNMsiUgsdNklw,$$,4,104,Breakfast & Brunch,FALSE,201 Steiner St
8753,Odumak,733 Taraval St,Odumak,tQBPUcdlsyzVa2NCtZAcJw,$$,4,104,Chicken Wings,FALSE,733 Taraval St
8756,Stonestown Farmers Market,3251 20th Ave,Stonestown Farmers' Market,VYSsWzzOVavuJ_EZc7-EXA,$,4.5,169,Farmers Market,FALSE,3251 20th Ave
8757,Clement Street Farmers Market,200 Clement St,Clement Street Farmers Market,FREWH9OFCyPc7mbwz1iLzQ,$$,4.5,66,Farmers Market,FALSE,200 Clement St
8761,Tilak Indian Cuisine,3501 Mission St,Tilak,hSf4dN8617Czf1T2VrJHgQ,$$,4.5,239,Indian,FALSE,3501 Mission St
8765,Steap Tea Bar,827 Sacramento St,Steap Tea Bar,zfs3gpYPbMBLseqaAsQN-A,$,4.5,401,Coffee & Tea,FALSE,827 Sacramento St
8766,Anton's Pizza,1196 Folsom St,Anton's Pizza and Deli,hrof-6ketTqVso0GjFBIXg,$,3.5,24,Pizza,FALSE,1196 Folsom St
8769,My Cup Of Tea,2666 Ocean Ave,My Cup of Tea,kXt-6oFKY6hdv3z99soZyA,$,4,144,Bubble Tea,FALSE,2666 Ocean Ave
8773,Ts,4754 Mission St,TS Cafe,blu-Lki84ufB-azvwiSaVA,$,4.5,49,Desserts,FALSE,4754 Mission St
8778,Toasty,2760 Octavia St,Toasty,cJ1MwwYKBlEWmZIim49r0Q,$$,4,159,Breakfast & Brunch,FALSE,2760 Octavia St
8781,The Sini,322 Kearny St,SINI,IFixCW55AIdKNuYI9M78KQ,$$,4,154,Turkish,FALSE,322 Kearny St
8782,Sini San Francisco,322 Kearny St,SINI,IFixCW55AIdKNuYI9M78KQ,$$,4,154,Turkish,FALSE,322 Kearny St
8783,Junior,2545 24th St,Junior,OXVTo0BYz5KgOFnfjhbSRQ,$$,4.5,54,Cocktail Bars,FALSE,2545 24th St
8785,Just Eat It,223 Guerrero St,Just Eat It!,4l73obMk06XqJuDmxrjlUQ,No record in Yelp,5,4,Caterers,FALSE,223 Guerrero St
8790,Ushio Ramen,3128 16th St,Ushio Ramen,vka9K72EQhmw2H3MFhPrHg,$$,4,230,Ramen,FALSE,3128 16th St
8807,Kantine,1906 Market St,Kantine,fIkLJ_xpZo8py8SYTXYkPQ,$$,4,161,Scandinavian,FALSE,1906 Market St
8812,Milkbean,881 Post St,Milkbean,5o24fe7v2Z0dgt3TCkZ1ww,$,4.5,253,Cafes,FALSE,881 Post St
8814,Haight & Cole Liquor,1699 Haight St,Haight & Cole Liquors,zAX8hd4IUt6T2DHb08YAtA,$,4.5,13,"Beer, Wine & Spirits",FALSE,1699 Haight St
8815,Jijime,5524 Geary Blvd,JIJIME,2E9O-p-lp587aOMnpLepkQ,$$,4.5,286,Korean,FALSE,5524 Geary Blvd
8816,Thanh Thanh Cafe,2205 Clement St,Thanh Thanh Cafe,vfYfuqFDRKU4TqChasaHFA,$,3.5,166,Vietnamese,FALSE,2205 Clement St
8820,I'a Poke,1515 Fillmore St,I'a Poke,5hMvpYsCjjirZf_4kt8GyQ,$$,4,84,Poke,FALSE,1515 Fillmore St
8828,Smoky Man,1310 Noriega St,Smoky Man,GVcAVWWGwuVDrCXBBgVJKg,$$,3.5,42,Barbeque,TRUE,1310 Noriega St
8829,Wasabi Bistro,524 Castro St,Wasabi Bistro,bm7sU0_SNY0k2ZX65YqTsA,$$,4,453,Sushi Bars,FALSE,524 Castro St
8845,Metro Hong Kong Dessert,928 Stockton St,Metro Hong Kong Dessert,O-LIyFcHvd1t57WGErSzzQ,No record in Yelp,3,42,Desserts,FALSE,928 Stockton St
8848,Ts Cafe,4754 Mission St,TS Cafe,blu-Lki84ufB-azvwiSaVA,$,4.5,49,Desserts,FALSE,4754 Mission St
8850,Double Shot Coffee,4587 Mission St,Double Shot Coffee,jM9XHX03w300rvDKAzE1sQ,$,4,62,Coffee & Tea,FALSE,4587 Mission St
8851,Cibi Cotti,2670 Harrison St,Cibi Cotti,a0GlQaZokKpIu-JWrtvk5A,No record in Yelp,5,1,Italian,TRUE,2670 Harrison St
8861,Native Burger,3420 Geary Blvd,Native Burger,AonBwLuprSoZ1dx9iYaDBw,$$,4.5,239,Burgers,FALSE,3420 Geary Blvd
8871,Flor De Cafe,1020 Valencia St,Flor De Cafe,gVZJ-trD_81kvoxmGYj8hA,$$,4.5,91,Cafes,FALSE,1020 Valencia St
8874,Greaser Coffee,1730 Yosemite Ave,Greaser Coffee,kebfi2eP3Vm78XFZylKcvQ,No record in Yelp,4.5,6,Coffee & Tea,TRUE,1730 Yosemite Ave
8878,The Soap Box,1800 Hyde St,The Soapbox Cafe,1pwKcUXo27a-d-EClQY04Q,$,4.5,163,Vietnamese,FALSE,1800 Hyde St
8879,Butter Love Bakeshop,3717 Balboa St,Butter Love Bakeshop,d2pGXHPCt4bp2inO6CPBCA,$$,4.5,154,Desserts,FALSE,3717 Balboa St
8882,Breaking Bread,4 Embarcadero Ctr,Breaking Bread,lyry95Ko-7mTprN2VCasKA,$,3.5,491,Sandwiches,FALSE,4 Embarcadero Ctr
8884,El Aji Peruvian Restaurant,3015 Mission St,El Ají,RB1sjHEaT3Hbn2Fohhx-Hw,$$,4,58,Peruvian,FALSE,3015 Mission St
8885,Dong Bei Mama,4737 Geary Blvd,Dong Bei Mama,8p0z-4uwxkWLRGv89IRyOg,$$,4,387,Szechuan,FALSE,4737 Geary Blvd
8887,Equator Coffees,986 Market St,Equator Coffees,2XsnYnLe_b9-KOx8GCEJAQ,$$,4,155,Coffee & Tea,FALSE,986 Market St
8891,Taqueria Gonzalez,2531 San Bruno Ave,Taqueria Gonzalez,GhzBKgG7dtYD68vWczsETA,$$,4,39,Mexican,FALSE,2531 San Bruno Ave
8893,Equator Coffees,222 2nd St,Equator Coffees,5rvyNzIminCO4u-hyozv_w,$$,4.5,98,Coffee & Tea,FALSE,222 2nd St
8894,Equator Coffees,2 Marina Blvd,Equator Coffees,#NAME?,$$,4.5,74,Coffee & Tea,FALSE,2 Marina Blvd
8897,Pearl,6101 California St,Pearl 6101,sfqkkqFmmYGOT0PCbbD9ZQ,$$,4.5,219,Cafes,FALSE,6101 California St
8901,Mayah's Restaurant Cafe,550 15th St,Mayah's Restaurant Cafe,RgWbNEwK3RoOtq6X2xAiRA,$,4.5,26,Cafes,FALSE,550 15th St
8902,El Capitan Taqueria & Grill,1198 Folsom St,El Capitan Taqueria,lwXYgmjVEaQslOeqKPurag,$,3,141,Mexican,FALSE,1198 Folsom St
8904,Goemon,1524 Irving St,Goemon's,9t3DWuROXOrvioDxG9R59A,$$,4.5,183,Japanese,FALSE,1524 Irving St
8906,Ocean Thai,2545 Ocean Ave,Ocean Thai,OC_Z6gunpUXuak8ruZsjVg,$$,4,120,Thai,FALSE,2545 Ocean Ave
8908,International Smoke,301 Mission St,International Smoke San Francisco,8bJr4G9QtbJ_tmEbVX6X4A,$$$,3.5,1183,American (New),FALSE,301 Mission St
8910,Papito,317 Connecticut St,Papito Potrero Hill,aaDHYyIJGa5EFrFT2WAf7Q,$$,4,683,Mexican,FALSE,317 Connecticut St
8913,Home Plate,2150 Lombard St,Home Plate,kesgk8dCRyg3qRDYpuAKGg,$$,4,1123,Breakfast & Brunch,FALSE,2150 Lombard St
8920,Cilantro Sf Taqueria,2257 Mason St,Cilantro SF Taqueria,8I6p4tBy8eiw7PzRD-cd8g,$,4,148,Mexican,FALSE,2257 Mason St
8921,Nook,1500 Hyde St,Nook,Y-9BkxtSP_X1PzzWMSgcKQ,$$,4,702,Coffee & Tea,FALSE,1500 Hyde St
8923,Seokyo,1740 Church St,Seokyo,ixkFUpZlkz2Ne_hLbMx_VA,$$,4,78,Korean,TRUE,1740 Church St
8925,Hina Yakitori,808 Divisadero St,Hina Yakitori,jefsqzA1dIlsszG9Y6xwMQ,$$$$,4,27,Japanese,FALSE,808 Divisadero St
8926,Native Twins Coffee,262 Divisadero St,Native Twins Coffee,OZp55t0eesDBONb5_GdIDA,$$,5,74,Coffee & Tea,FALSE,262 Divisadero St
8934,U Dessert Story,3489 16th St,U :Dessert Story,aVskw5NKrs7ibAQ54E_bZw,$$,4.5,1276,Desserts,FALSE,3489 16th St
8935,Pollo Campero,2740 Mission St,Pollo Campero,y898c085IH4isLVsnwQ4IA,$$,3,253,Latin American,FALSE,2740 Mission St
8943,Papi Rico,544 Castro St,Papi Rico,0zlJ8Zz9CHbSPRZfdxIR6A,$$,3.5,105,Mexican,TRUE,544 Castro St
8953,Hodala Restaurant,5801 Geary Blvd,HoDaLa,a-Lf60V3BDdS27la95VQWA,$$,4,467,Taiwanese,FALSE,5801 Geary Blvd
8958,The Board,1077 Mission St,The Board,FYfiQwu5LWGUt8gwzI_GOA,$$,4,46,American (New),TRUE,1077 Mission St
8962,International Smoke,301 Mission St,International Smoke San Francisco,8bJr4G9QtbJ_tmEbVX6X4A,$$$,3.5,1183,American (New),FALSE,301 Mission St
8969,Wago Sushi,2365 Chestnut St,Wago sushi,3Reec-_JZaemqsI0MlW_SQ,$$,4,77,Sushi Bars,FALSE,2365 Chestnut St
8971,Royal Ground Coffee,2216 Polk St,Royal Ground Coffee,Tc8saXtOXpRiA8CoXQsfdA,$,4,218,Coffee & Tea,FALSE,2216 Polk St
8972,Lokma,1801 Clement St,Lokma,E2Ri3Uudb3ogKfWBJIIhRw,$$,4.5,256,Mediterranean,FALSE,1801 Clement St
8975,Heritage,708 Clement St,Heritage Restaurant & Bar,J9UxQxX91mgYF7c2HqRAsA,$$,4,192,American (New),FALSE,708 Clement St
8977,The Pine Tar Grill And Bar,917 Folsom St,Pine Tar Grill,in045et85K152Lu0fntPxQ,$$,4,116,American (Traditional),TRUE,917 Folsom St
8978,Pine Tar Grill And Bar,917 Folsom St,Pine Tar Grill,in045et85K152Lu0fntPxQ,$$,4,116,American (Traditional),TRUE,917 Folsom St
9012,Raavi Indian Nepalese,1063 Market St,Chanvi Eatery,5ZpwZiSh2jVSjyO54LsMiw,$,4.5,234,Indian,FALSE,1063 Market St
9016,Hi-Way,3853 24th St,Hi-Way Burger & Fry,RNQAf0JNiwRW_bsGM9xA4Q,$$,4,139,Burgers,FALSE,3853 24th St
9023,Aura Lounge & Restaurant,2368 3rd St,Aura Mixology and Chow,y7xph4fH_UBPo8kqov3c7Q,$$,4,69,Cocktail Bars,FALSE,2368 3rd St
9026,Cafe X,578 Market St,Cafe X Market,_UkR5msuiMeuUCT5xslUNw,$,4,100,Coffee & Tea,FALSE,578 Market St
9027,City Cafe,50 Phelan Ave,CCSF City Cafe,b4WQX82KnbbzCn_N8Nmxxg,$,3,42,Cafes,FALSE,50 Phelan Ave
9028,Dnm Hot Pot,1115 Clement St,DNM Hot Pot,ZBs6ryONhJd5qmxhILdkLQ,$$,4.5,94,Hot Pot,FALSE,1115 Clement St
9031,Bota Tapas & Paella Bar,490 Geary St,Bota Tapas & Paella Bar,2H4HtGBwT8KRfUuWmE3uAg,$$$,4,274,Spanish,FALSE,490 Geary St
9032,Park Gyros Castro,449 Castro St,Park Gyros - Castro,OTedmgwS2zqmBW8wONGwCw,$$,4,197,Turkish,FALSE,449 Castro St
9039,Khan Toke Thai House,5937 Geary Blvd,Khan Toke Thai House,EZXYDHd6I6_p6CblR78_qg,$$,4,622,Thai,FALSE,5937 Geary Blvd
9040,Foundation Cafe,335 Kearny St,Foundation Cafe,nazsxzdzrarom2XwIBB0XA,$$,4,179,Salad,FALSE,335 Kearny St
9047,Bon Voyage!,584 Valencia St,Bon Voyage,TvPheRa8TfhyET_vsN2uKQ,$$,4,118,Bars,FALSE,584 Valencia St
9048,Birdsong,1085 Mission St,Birdsong,XVPiXV_TPivnr9szB5kc-A,$$$$,4.5,224,American (New),FALSE,1085 Mission St
